Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,29.649999618530273,30.31999969482422,29.4950008392334,30.299999237060547,23.544921875,2413400
2010-01-05,30.200000762939453,30.56999969482422,30.200000762939453,30.31999969482422,23.560461044311523,2258600
2010-01-06,30.209999084472656,31.0,30.209999084472656,30.795000076293945,23.9295654296875,3028800
2010-01-07,30.674999237060547,30.94499969482422,30.44499969482422,30.934999465942383,24.03835105895996,2439600
2010-01-08,30.860000610351562,30.9950008392334,30.635000228881836,30.875,23.991727828979492,2696400
2010-01-11,30.940000534057617,31.0,30.645000457763672,30.84000015258789,23.964527130126953,1988800
2010-01-12,30.5049991607666,30.65999984741211,30.079999923706055,30.415000915527344,23.634286880493164,2229400
2010-01-13,30.59000015258789,30.760000228881836,30.209999084472656,30.735000610351562,23.882944107055664,1718400
2010-01-14,31.405000686645508,31.84000015258789,31.21500015258789,31.395000457763672,24.39580535888672,4485400
2010-01-15,31.3700008392334,31.485000610351562,30.829999923706055,31.024999618530273,24.10828971862793,3006000
2010-01-19,31.104999542236328,32.130001068115234,31.010000228881836,32.1150016784668,24.955291748046875,3332800
2010-01-20,31.924999237060547,32.060001373291016,31.135000228881836,31.565000534057617,24.527902603149414,4235200
2010-01-21,30.6299991607666,31.235000610351562,29.5,29.549999237060547,22.962125778198242,10949000
2010-01-22,29.649999618530273,30.469999313354492,29.454999923706055,29.959999084472656,23.280717849731445,5955000
2010-01-25,30.375,30.71500015258789,30.270000457763672,30.540000915527344,23.731412887573242,3568400
2010-01-26,30.344999313354492,30.649999618530273,29.924999237060547,29.985000610351562,23.300155639648438,2647600
2010-01-27,29.90999984741211,29.90999984741211,29.19499969482422,29.7549991607666,23.12141990661621,3261600
2010-01-28,29.90999984741211,29.90999984741211,28.889999389648438,29.5049991607666,22.92715835571289,2994400
2010-01-29,29.68000030517578,30.079999923706055,29.31999969482422,29.34000015258789,22.798938751220703,4006800
2010-02-01,29.635000228881836,29.770000457763672,29.434999465942383,29.760000228881836,23.12531280517578,2728800
2010-02-02,29.725000381469727,30.25,29.44499969482422,29.969999313354492,23.288494110107422,2168400
2010-02-03,29.795000076293945,30.174999237060547,29.424999237060547,29.604999542236328,23.00486946105957,2963600
2010-02-04,29.350000381469727,29.475000381469727,28.774999618530273,28.864999771118164,22.42984390258789,2892800
2010-02-05,28.81999969482422,29.25,28.479999542236328,29.170000076293945,22.66684341430664,4340000
2010-02-08,29.18000030517578,29.424999237060547,28.704999923706055,28.84000015258789,22.410409927368164,3074000
2010-02-09,29.184999465942383,29.764999389648438,28.969999313354492,29.579999923706055,22.98543930053711,3064400
2010-02-10,29.549999237060547,30.030000686645508,29.18000030517578,29.875,23.214672088623047,3580800
2010-02-11,29.790000915527344,30.200000762939453,29.514999389648438,30.114999771118164,23.401168823242188,2874600
2010-02-12,29.719999313354492,30.3700008392334,29.540000915527344,30.18000030517578,23.45167350769043,2951400
2010-02-16,30.4950008392334,30.709999084472656,30.260000228881836,30.709999084472656,23.8635196685791,1913000
2010-02-17,30.645000457763672,30.975000381469727,30.53499984741211,30.905000686645508,24.228052139282227,2847600
2010-02-18,30.8799991607666,31.1299991607666,30.725000381469727,31.05500030517578,24.34564781188965,1992200
2010-02-19,30.889999389648438,31.440000534057617,30.75,31.239999771118164,24.490678787231445,2013400
2010-02-22,31.270000457763672,31.360000610351562,30.860000610351562,31.03499984741211,24.32996368408203,1686800
2010-02-23,30.954999923706055,31.030000686645508,30.530000686645508,30.725000381469727,24.08694076538086,1978600
2010-02-24,30.860000610351562,31.239999771118164,30.65999984741211,31.049999237060547,24.34172248840332,2376800
2010-02-25,30.56999969482422,30.625,30.264999389648438,30.530000686645508,23.934078216552734,3766400
2010-02-26,30.4950008392334,30.8799991607666,30.43000030517578,30.770000457763672,24.122220993041992,2025800
2010-03-01,30.844999313354492,31.219999313354492,30.625,31.190000534057617,24.451480865478516,2029600
2010-03-02,31.325000762939453,31.434999465942383,31.05500030517578,31.299999237060547,24.53771209716797,2483000
2010-03-03,31.389999389648438,31.889999389648438,31.274999618530273,31.469999313354492,24.670988082885742,2448000
2010-03-04,31.399999618530273,31.700000762939453,31.25,31.454999923706055,24.659225463867188,2313000
2010-03-05,31.69499969482422,31.75,31.559999465942383,31.645000457763672,24.808176040649414,2309200
2010-03-08,31.719999313354492,31.8700008392334,31.59000015258789,31.774999618530273,24.910093307495117,1868000
2010-03-09,31.635000228881836,31.780000686645508,31.344999313354492,31.46500015258789,24.667068481445312,1586000
2010-03-10,31.489999771118164,32.0,31.15999984741211,31.850000381469727,24.96888542175293,2715000
2010-03-11,31.665000915527344,31.665000915527344,31.375,31.645000457763672,24.808176040649414,1913000
2010-03-12,31.93000030517578,32.32500076293945,31.815000534057617,32.08000183105469,25.14920425415039,2505400
2010-03-15,32.165000915527344,32.314998626708984,32.02000045776367,32.244998931884766,25.278545379638672,1725600
2010-03-16,32.275001525878906,32.3849983215332,32.040000915527344,32.31999969482422,25.33734703063965,1753800
2010-03-17,32.29499816894531,33.040000915527344,32.2599983215332,32.95000076293945,25.83124542236328,2411400
2010-03-18,32.8650016784668,32.8650016784668,32.25,32.369998931884766,25.37653923034668,2941200
2010-03-19,32.46500015258789,32.689998626708984,32.34000015258789,32.46500015258789,25.451026916503906,3130000
2010-03-22,32.19499969482422,32.79499816894531,32.04499816894531,32.7400016784668,25.666608810424805,1978600
2010-03-23,32.790000915527344,33.04499816894531,32.55500030517578,33.025001525878906,25.890033721923828,1203800
2010-03-24,32.810001373291016,32.95500183105469,32.5,32.71500015258789,25.64700698852539,1808800
2010-03-25,32.904998779296875,33.029998779296875,32.33000183105469,32.345001220703125,25.356948852539062,2106600
2010-03-26,32.470001220703125,33.17499923706055,32.43000030517578,33.03499984741211,25.897878646850586,2666800
2010-03-29,33.150001525878906,33.314998626708984,32.73500061035156,32.880001068115234,25.7763671875,1808000
